what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047455528
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047455528
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047455528
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047456745
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047456745
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047456812
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047456812
error,log,,,"SOPC design not set.",1350047456813
error,log,,,"CPU module not set.",1350047456813
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047456814
error,log,,,"CPU architecture type not set. ",1350047456814
error,log,,,"CPU master group not set.",1350047456814
error,log,,,"SOPC design not set.",1350047456846
error,log,,,"CPU module not set.",1350047456846
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047456846
error,log,,,"CPU architecture type not set. ",1350047456846
error,log,,,"CPU master group not set.",1350047456847
error,log,,,"SOPC design not set.",1350047456922
error,log,,,"CPU module not set.",1350047456923
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047456923
error,log,,,"CPU architecture type not set. ",1350047456923
error,log,,,"CPU master group not set.",1350047456923
error,log,,,"SOPC design not set.",1350047456954
error,log,,,"CPU module not set.",1350047456955
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047456955
