what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU architecture type not set. ",1350047417674
error,log,,,"CPU master group not set.",1350047417674
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417674
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417674
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417709
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417709
error,log,,,"SOPC design not set.",1350047417721
error,log,,,"CPU module not set.",1350047417721
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417721
error,log,,,"CPU architecture type not set. ",1350047417722
error,log,,,"CPU master group not set.",1350047417722
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417722
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417722
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417724
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417724
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417746
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417747
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417748
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417748
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417776
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417776
error,log,,,"SOPC design not set.",1350047417777
error,log,,,"CPU module not set.",1350047417777
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417777
error,log,,,"CPU architecture type not set. ",1350047417777
