what,kind,bundleId,bundleVersion,description,time
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047449653
error,log,,,"CPU architecture type not set. ",1350047449653
error,log,,,"CPU master group not set.",1350047449653
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047449653
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047449654
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047449654
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047449655
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047449680
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047449680
error,log,,,"SOPC design not set.",1350047449681
error,log,,,"CPU module not set.",1350047449681
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047449681
error,log,,,"CPU architecture type not set. ",1350047449681
error,log,,,"CPU master group not set.",1350047449681
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047449682
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047449682
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047449683
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047449683
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047449708
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047449708
error,log,,,"SOPC design not set.",1350047449709
error,log,,,"CPU module not set.",1350047449709
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047449709
error,log,,,"CPU architecture type not set. ",1350047449709
error,log,,,"CPU master group not set.",1350047449710
