what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048236960
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048283199
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350048284666
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350048290032
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048295608
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048325035
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048326635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048682260
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048682305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048683652
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350048685949
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048686251
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048691304
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350048692912
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350048695089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048703941
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048740427
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350048742539
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1350048744170
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048744314
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350048746404
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1350048746414
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1350048746414
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350048747712
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350048754484
