what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457244
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457269
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457269
error,log,,,"SOPC design not set.",1350047457269
error,log,,,"CPU module not set.",1350047457270
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047457270
error,log,,,"CPU architecture type not set. ",1350047457270
error,log,,,"CPU master group not set.",1350047457270
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457270
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457271
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457271
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457272
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457298
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457298
error,log,,,"SOPC design not set.",1350047457298
error,log,,,"CPU module not set.",1350047457298
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047457299
error,log,,,"CPU architecture type not set. ",1350047457299
error,log,,,"CPU master group not set.",1350047457299
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457299
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457299
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457300
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457300
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457326
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457326
