what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049939560
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049941120
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049941504
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049942067
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049942129
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049943680
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350049944755
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350049945388
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049945812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049961967
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350049978004
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049980225
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049980553
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049983814
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049986114
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350049987180
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049987537
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049995374
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350049995384
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350049995614
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350050006646
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350050007565
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050007924
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350050059279
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350050059912
