what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1350003088217
error,log,,,"CPU module not set.",1350003088217
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003088218
error,log,,,"CPU architecture type not set. ",1350003088218
error,log,,,"CPU master group not set.",1350003088218
error,log,,,"SOPC design not set.",1350003088246
error,log,,,"CPU module not set.",1350003088246
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003088246
error,log,,,"CPU architecture type not set. ",1350003088246
error,log,,,"CPU master group not set.",1350003088246
error,log,,,"SOPC design not set.",1350003088275
error,log,,,"CPU module not set.",1350003088275
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003088275
error,log,,,"CPU architecture type not set. ",1350003088276
error,log,,,"CPU master group not set.",1350003088276
error,log,,,"SOPC design not set.",1350003088300
error,log,,,"CPU module not set.",1350003088300
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003088300
error,log,,,"CPU architecture type not set. ",1350003088301
error,log,,,"CPU master group not set.",1350003088301
error,log,,,"SOPC design not set.",1350003088325
error,log,,,"CPU module not set.",1350003088325
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003088325
error,log,,,"CPU architecture type not set. ",1350003088325
error,log,,,"CPU master group not set.",1350003088325
