what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049490011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049491546
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350049493684
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049493972
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049496440
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350049498450
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049500853
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049522457
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350049522868
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350049523684
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049523971
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049529320
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350049530913
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350049531128
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1350049532604
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1350049533087
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1350049534156
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350049537908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049538190
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049550760
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350049574873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049575608
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350049585081
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1350049585085
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350049585643
