what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1350015290746
started,bundle,com.altera.sbtgui.integration,10.0.0.218,"com.altera.sbtgui.integration",1350015290933
started,bundle,com.altera.systemconsole,10.0.0.218,"com.altera.systemconsole",1350015290980
started,bundle,com.altera.utilities,10.0.0.218,"com.altera.utilities",1350015291277
started,bundle,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch",1350015292868
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015333131
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015506746
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015507183
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015525742
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015525789
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015527021
started,bundle,com.altera.sbtgui.core,10.0.0.218,"com.altera.sbtgui.core",1350015527037
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350015528051
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015535367
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015600737
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015601377
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350015604731
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350015607757
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350015607789
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350015612812
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1350015613077
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1350015613139
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350015648708
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1350015650845
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350015739437
