what,kind,bundleId,bundleVersion,description,time
error,log,,,"CPU module not set.",1350047423460
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047423460
error,log,,,"CPU architecture type not set. ",1350047423460
error,log,,,"CPU master group not set.",1350047423460
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423461
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423461
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423462
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423462
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423488
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423488
error,log,,,"SOPC design not set.",1350047423489
error,log,,,"CPU module not set.",1350047423489
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047423489
error,log,,,"CPU architecture type not set. ",1350047423489
error,log,,,"CPU master group not set.",1350047423490
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423490
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423490
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423491
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423491
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423516
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423516
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423518
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423518
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423544
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423544
