what,kind,bundleId,bundleVersion,description,time
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003080378
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003080378
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003080403
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003080403
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003080431
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003083078
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003083078
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085934
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085935
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085972
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085972
error,log,,,"SOPC design not set.",1350003085974
error,log,,,"CPU module not set.",1350003085974
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003085978
error,log,,,"CPU architecture type not set. ",1350003085978
error,log,,,"CPU master group not set.",1350003085978
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085978
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085979
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085980
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003085980
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003086005
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003086006
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003086007
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003086007
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003086032
