what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047287295
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047291619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047296996
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047344379
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350047345997
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047346268
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047350502
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047351315
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047374475
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1350047374494
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350047375630
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1350047377936
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1350047378053
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1350047378058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047379014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047380907
error,log,,,"SOPC design not set.",1350047382987
error,log,,,"CPU module not set.",1350047382988
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047382988
error,log,,,"CPU architecture type not set. ",1350047382988
error,log,,,"CPU master group not set.",1350047382988
error,log,,,"SOPC design not set.",1350047383025
error,log,,,"CPU module not set.",1350047383025
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047383026
error,log,,,"CPU architecture type not set. ",1350047383026
