what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457068
error,log,,,"SOPC design not set.",1350047457068
error,log,,,"CPU module not set.",1350047457069
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047457069
error,log,,,"CPU architecture type not set. ",1350047457069
error,log,,,"CPU master group not set.",1350047457069
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457069
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457070
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457070
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457071
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457097
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457097
error,log,,,"SOPC design not set.",1350047457097
error,log,,,"CPU module not set.",1350047457097
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047457098
error,log,,,"CPU architecture type not set. ",1350047457098
error,log,,,"CPU master group not set.",1350047457098
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457098
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457098
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457099
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457099
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457124
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457124
error,log,,,"SOPC design not set.",1350047457125
error,log,,,"CPU module not set.",1350047457125
