what,kind,bundleId,bundleVersion,description,time
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077684
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077685
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077785
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077785
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077885
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077885
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077985
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003077985
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078085
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078085
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078186
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078186
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078286
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078286
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078386
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078386
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078387
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078387
error,log,,,"SOPC design not set.",1350003078520
error,log,,,"CPU module not set.",1350003078520
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003078521
error,log,,,"CPU architecture type not set. ",1350003078521
error,log,,,"CPU master group not set.",1350003078522
error,log,,,"No Nios II target connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078522
error,log,,,"No Nios II byte stream devices connection paths were located. Check connections and that a Nios II .sof is downloaded.",1350003078522
