what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047807806
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1350047809420
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047811676
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047816343
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350047816650
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350047817412
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047817749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047820311
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350047821855
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350047824420
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350047825344
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350047825370
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350047831084
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350047831791
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047834961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047838079
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350047843702
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350047844254
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047844602
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047858822
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350047860991
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047863532
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047865678
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1350047867259
activated,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350047870074
