what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423313
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423315
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423315
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423342
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423342
error,log,,,"SOPC design not set.",1350047423342
error,log,,,"CPU module not set.",1350047423343
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047423343
error,log,,,"CPU architecture type not set. ",1350047423343
error,log,,,"CPU master group not set.",1350047423343
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423343
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423344
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423344
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423345
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423370
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423371
error,log,,,"SOPC design not set.",1350047423371
error,log,,,"CPU module not set.",1350047423371
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047423371
error,log,,,"CPU architecture type not set. ",1350047423371
error,log,,,"CPU master group not set.",1350047423372
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423372
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423372
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423373
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423373
