what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1350047474830
error,log,,,"CPU module not set.",1350047474830
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047474830
error,log,,,"CPU architecture type not set. ",1350047474831
error,log,,,"CPU master group not set.",1350047474831
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047475837
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1350047475864
opened,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350047478713
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1350047479130
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1350047479151
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047490109
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1350047491258
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1350047492055
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047496222
started,bundle,com.altera.sbtgui.ui,10.0.0.218,"com.altera.sbtgui.ui",1350047496254
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1350047496482
activated,perspective,com.altera.sbtgui.ui,10.0.0.218,"com.altera.sbtgui.ui.debugPerspective",1350047496519
activated,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350047496526
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1350047498099
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047503404
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047504419
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047504662
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1350047504964
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.0.0.218,"com.altera.debug.cdi.gdb.plugin",1350047504964
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.debug.core"".",1350047504984
