what,kind,bundleId,bundleVersion,description,time
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047423544
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047423544
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432448
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432448
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432486
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432486
error,log,,,"SOPC design not set.",1350047432488
error,log,,,"CPU module not set.",1350047432488
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047432488
error,log,,,"CPU architecture type not set. ",1350047432488
error,log,,,"CPU master group not set.",1350047432488
error,log,,,"SOPC design not set.",1350047432520
error,log,,,"CPU module not set.",1350047432520
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047432520
error,log,,,"CPU architecture type not set. ",1350047432521
error,log,,,"CPU master group not set.",1350047432521
error,log,,,"SOPC design not set.",1350047432597
error,log,,,"CPU module not set.",1350047432597
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047432597
error,log,,,"CPU architecture type not set. ",1350047432597
error,log,,,"CPU master group not set.",1350047432598
error,log,,,"SOPC design not set.",1350047432624
error,log,,,"CPU module not set.",1350047432625
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047432625
error,log,,,"CPU architecture type not set. ",1350047432625
