what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1350003088353
error,log,,,"CPU module not set.",1350003088354
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350003088354
error,log,,,"CPU architecture type not set. ",1350003088354
error,log,,,"CPU master group not set.",1350003088354
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003089386
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1350003089406
opened,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350003092149
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1350003092468
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1350003092474
activated,view,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1350003115734
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003128035
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003265717
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350003268580
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003274356
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003297345
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350003686009
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350007272573
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1350007670353
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350007670384
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350007670493
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1350007707075
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350007711459
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350007711677
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350007711740
