what,kind,bundleId,bundleVersion,description,time
error,log,,,"SOPC design not set.",1350047417451
error,log,,,"CPU module not set.",1350047417451
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417451
error,log,,,"CPU architecture type not set. ",1350047417451
error,log,,,"CPU master group not set.",1350047417452
error,log,,,"SOPC design not set.",1350047417547
error,log,,,"CPU module not set.",1350047417547
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417547
error,log,,,"CPU architecture type not set. ",1350047417548
error,log,,,"CPU master group not set.",1350047417548
error,log,,,"SOPC design not set.",1350047417574
error,log,,,"CPU module not set.",1350047417574
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417574
error,log,,,"CPU architecture type not set. ",1350047417574
error,log,,,"CPU master group not set.",1350047417575
error,log,,,"SOPC design not set.",1350047417648
error,log,,,"CPU module not set.",1350047417648
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417648
error,log,,,"CPU architecture type not set. ",1350047417649
error,log,,,"CPU master group not set.",1350047417649
error,log,,,"SOPC design not set.",1350047417673
error,log,,,"CPU module not set.",1350047417673
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047417673
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047417673
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047417674
