what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1350042365576
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350042365576
started,bundle,com.altera.sbtgui.integration,10.0.0.218,"com.altera.sbtgui.integration",1350042366012
started,bundle,com.altera.systemconsole,10.0.0.218,"com.altera.systemconsole",1350042366059
started,bundle,com.altera.utilities,10.0.0.218,"com.altera.utilities",1350042366246
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350042366824
started,bundle,com.altera.sbtgui.launch,10.0.0.218,"com.altera.sbtgui.launch",1350042367728
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350042368696
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350042373438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350046122959
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350046122991
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350046124072
started,bundle,com.altera.sbtgui.core,10.0.0.218,"com.altera.sbtgui.core",1350046124115
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1350046125321
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1350046125634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350046125880
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350046133330
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350046133341
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350046141473
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350046142606
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350046142647
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1350046156297
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1350046156461
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350046165979
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1350046166179
