what,kind,bundleId,bundleVersion,description,time
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457186
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457186
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457187
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457187
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457213
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457213
error,log,,,"SOPC design not set.",1350047457213
error,log,,,"CPU module not set.",1350047457214
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047457214
error,log,,,"CPU architecture type not set. ",1350047457214
error,log,,,"CPU master group not set.",1350047457214
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457214
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457215
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457215
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457216
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457241
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457241
error,log,,,"SOPC design not set.",1350047457242
error,log,,,"CPU module not set.",1350047457242
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047457242
error,log,,,"CPU architecture type not set. ",1350047457242
error,log,,,"CPU master group not set.",1350047457243
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457243
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047457243
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047457244
