what,kind,bundleId,bundleVersion,description,time
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432864
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432865
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432865
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432891
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432892
error,log,,,"SOPC design not set.",1350047432892
error,log,,,"CPU module not set.",1350047432892
error,log,,,"The SOPC design does not contain a CPU of a support architecture.",1350047432892
error,log,,,"CPU architecture type not set. ",1350047432893
error,log,,,"CPU master group not set.",1350047432893
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432893
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432893
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432894
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432894
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432919
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432920
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432921
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432921
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432947
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432947
error,log,,,"System ID mismatch - connected: ""0x5c00298c"", expected: ""0x4f7d0c2e"". ",1350047432948
error,log,,,"System timestamp mismatch - connected: ""1349258764"", expected: ""1350018524"".",1350047432948
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047433901
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1350047433926
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350047438261
